level,stack_profile,stack,stack_bb,opener_seat,defender_seat,opener_open_fraction,opener_call_fraction,defender_flat_realization,hand,best_action,fold_value,flat_value,jam_value,flat_ev,jam_ev,flat_equity,jam_equity,bb_win_bb_delta,bb_win_opener_delta,bb_win_others_delta,bb_lose_bb_delta,bb_lose_opener_delta,bb_lose_others_delta
9,equal,76000,20.000,0,5,0.500,0.050,0.400,QQ,jam,0.000000,-12.117188,1.350694,-12.117188,1.350694,0.817057,0.837674,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,JJ,jam,0.000000,-12.051562,1.284722,-12.051562,1.284722,0.826172,0.821181,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,TT,jam,0.000000,-12.121875,1.276042,-12.121875,1.276042,0.816406,0.819010,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KK,jam,0.000000,-12.379687,1.270833,-12.379687,1.270833,0.780599,0.817708,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AA,jam,0.000000,-12.328125,1.258681,-12.328125,1.258681,0.787760,0.814670,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AQs,jam,0.000000,-13.380469,0.007812,-13.380469,0.007812,0.641602,0.501953,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,99,jam,0.000000,-13.528125,0.000000,-13.528125,0.000000,0.621094,0.500000,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KQs,fold,0.000000,-13.267969,-0.031250,-13.267969,-0.031250,0.657227,0.492188,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,JTs,fold,0.000000,-12.937500,-0.036458,-12.937500,-0.036458,0.703125,0.490885,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,QJs,fold,0.000000,-13.275000,-0.093750,-13.275000,-0.093750,0.656250,0.476562,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,QTs,fold,0.000000,-12.984375,-0.106771,-12.984375,-0.106771,0.696615,0.473307,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,ATs,fold,0.000000,-13.087500,-0.117188,-13.087500,-0.117188,0.682292,0.470703,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AJs,fold,0.000000,-13.387500,-0.127604,-13.387500,-0.127604,0.640625,0.468099,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KTs,fold,0.000000,-13.162500,-0.132812,-13.162500,-0.132812,0.671875,0.466797,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AJo,fold,0.000000,-13.631250,-0.137153,-13.631250,-0.137153,0.606771,0.465712,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AKs,fold,0.000000,-13.415625,-0.171875,-13.415625,-0.171875,0.636719,0.457031,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,QJo,fold,0.000000,-13.518750,-0.181424,-13.518750,-0.181424,0.622396,0.454644,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,QTo,fold,0.000000,-13.193750,-0.188368,-13.193750,-0.188368,0.667535,0.452908,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,JTo,fold,0.000000,-13.009375,-0.196181,-13.009375,-0.196181,0.693142,0.450955,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KJs,fold,0.000000,-13.324219,-0.197917,-13.324219,-0.197917,0.649414,0.450521,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AQo,fold,0.000000,-13.839844,-0.227431,-13.839844,-0.227431,0.577799,0.443142,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,ATo,fold,0.000000,-12.971875,-0.237847,-12.971875,-0.237847,0.698351,0.440538,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KJo,fold,0.000000,-13.713281,-0.246528,-13.713281,-0.246528,0.595378,0.438368,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KTo,fold,0.000000,-13.078125,-0.252604,-13.078125,-0.252604,0.683594,0.436849,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,AKo,fold,0.000000,-13.872656,-0.261285,-13.872656,-0.261285,0.573242,0.434679,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,KQo,fold,0.000000,-13.682812,-0.275174,-13.682812,-0.275174,0.599609,0.431207,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T9o,fold,0.000000,-14.564062,-0.473958,-14.564062,-0.473958,0.477214,0.381510,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T9s,fold,0.000000,-14.400000,-0.484375,-14.400000,-0.484375,0.500000,0.378906,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A4s,fold,0.000000,-14.111719,-0.528646,-14.111719,-0.528646,0.540039,0.367839,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A5s,fold,0.000000,-14.090625,-0.549479,-14.090625,-0.549479,0.542969,0.362630,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q9s,fold,0.000000,-13.218750,-0.562500,-13.218750,-0.562500,0.664062,0.359375,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J9s,fold,0.000000,-12.628125,-0.588542,-12.628125,-0.588542,0.746094,0.352865,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q3s,fold,0.000000,-14.322656,-0.604167,-14.322656,-0.604167,0.510742,0.348958,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J8s,fold,0.000000,-13.760156,-0.609375,-13.760156,-0.609375,0.588867,0.347656,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T6s,fold,0.000000,-15.675000,-0.609375,-15.675000,-0.609375,0.322917,0.347656,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T8s,fold,0.000000,-15.515625,-0.611979,-15.515625,-0.611979,0.345052,0.347005,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K7s,fold,0.000000,-14.041406,-0.630208,-14.041406,-0.630208,0.549805,0.342448,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K9s,fold,0.000000,-13.256250,-0.635417,-13.256250,-0.635417,0.658854,0.341146,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J6s,fold,0.000000,-13.717969,-0.635417,-13.717969,-0.635417,0.594727,0.341146,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q9o,fold,0.000000,-13.150000,-0.644097,-13.150000,-0.644097,0.673611,0.338976,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A9s,fold,0.000000,-13.068750,-0.651042,-13.068750,-0.651042,0.684896,0.337240,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K5s,fold,0.000000,-13.837500,-0.658854,-13.837500,-0.658854,0.578125,0.335286,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J5s,fold,0.000000,-14.041406,-0.664062,-14.041406,-0.664062,0.549805,0.333984,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q8s,fold,0.000000,-13.760156,-0.682292,-13.760156,-0.682292,0.588867,0.329427,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q7s,fold,0.000000,-13.844531,-0.687500,-13.844531,-0.687500,0.577148,0.328125,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T5s,fold,0.000000,-15.796875,-0.687500,-15.796875,-0.687500,0.305990,0.328125,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A6s,fold,0.000000,-13.935937,-0.700521,-13.935937,-0.700521,0.564453,0.324870,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K3s,fold,0.000000,-14.210156,-0.700521,-14.210156,-0.700521,0.526367,0.324870,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A3s,fold,0.000000,-13.809375,-0.703125,-13.809375,-0.703125,0.582031,0.324219,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A2s,fold,0.000000,-13.921875,-0.703125,-13.921875,-0.703125,0.566406,0.324219,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K8s,fold,0.000000,-14.104687,-0.708333,-14.104687,-0.708333,0.541016,0.322917,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A8s,fold,0.000000,-13.788281,-0.716146,-13.788281,-0.716146,0.584961,0.320964,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J2s,fold,0.000000,-14.217187,-0.726562,-14.217187,-0.726562,0.525391,0.318359,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K2s,fold,0.000000,-14.076562,-0.742188,-14.076562,-0.742188,0.544922,0.314453,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T7s,fold,0.000000,-15.759375,-0.747396,-15.759375,-0.747396,0.311198,0.313151,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A5o,fold,0.000000,-14.207812,-0.754340,-14.207812,-0.754340,0.526693,0.311415,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T5o,fold,0.000000,-15.918750,-0.754340,-15.918750,-0.754340,0.289062,0.311415,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T3s,fold,0.000000,-15.478125,-0.755208,-15.478125,-0.755208,0.350260,0.311198,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A7s,fold,0.000000,-14.034375,-0.763021,-14.034375,-0.763021,0.550781,0.309245,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q5s,fold,0.000000,-14.006250,-0.765625,-14.006250,-0.765625,0.554688,0.308594,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K4s,fold,0.000000,-14.167969,-0.765625,-14.167969,-0.765625,0.532227,0.308594,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A9o,fold,0.000000,-13.259375,-0.767361,-13.259375,-0.767361,0.658420,0.308160,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A7o,fold,0.000000,-14.299219,-0.769097,-14.299219,-0.769097,0.513997,0.307726,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q2s,fold,0.000000,-14.132812,-0.773438,-14.132812,-0.773438,0.537109,0.306641,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K6s,fold,0.000000,-14.013281,-0.776042,-14.013281,-0.776042,0.553711,0.305990,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J4s,fold,0.000000,-13.696875,-0.778646,-13.696875,-0.778646,0.597656,0.305339,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J9o,fold,0.000000,-13.175000,-0.781250,-13.175000,-0.781250,0.670139,0.304688,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T4s,fold,0.000000,-15.825000,-0.783854,-15.825000,-0.783854,0.302083,0.304036,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J7o,fold,0.000000,-14.266406,-0.785590,-14.266406,-0.785590,0.518555,0.303602,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q6s,fold,0.000000,-13.978125,-0.786458,-13.978125,-0.786458,0.558594,0.303385,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q4s,fold,0.000000,-14.048437,-0.786458,-14.048437,-0.786458,0.548828,0.303385,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q4o,fold,0.000000,-14.397656,-0.788194,-14.397656,-0.788194,0.500326,0.302951,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A2o,fold,0.000000,-14.390625,-0.794271,-14.390625,-0.794271,0.501302,0.301432,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A4o,fold,0.000000,-14.231250,-0.803819,-14.231250,-0.803819,0.523438,0.299045,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T7o,fold,0.000000,-15.956250,-0.805556,-15.956250,-0.805556,0.283854,0.298611,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q8o,fold,0.000000,-14.128125,-0.806424,-14.128125,-0.806424,0.537760,0.298394,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J7s,fold,0.000000,-13.907812,-0.812500,-13.907812,-0.812500,0.568359,0.296875,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T8o,fold,0.000000,-15.925000,-0.814236,-15.925000,-0.814236,0.288194,0.296441,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J3s,fold,0.000000,-14.336719,-0.820312,-14.336719,-0.820312,0.508789,0.294922,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T2s,fold,0.000000,-15.721875,-0.820312,-15.721875,-0.820312,0.316406,0.294922,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K5o,fold,0.000000,-14.477344,-0.826389,-14.477344,-0.826389,0.489258,0.293403,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A3o,fold,0.000000,-14.135156,-0.833333,-14.135156,-0.833333,0.536784,0.291667,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A8o,fold,0.000000,-14.062500,-0.838542,-14.062500,-0.838542,0.546875,0.290365,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J8o,fold,0.000000,-14.062500,-0.851562,-14.062500,-0.851562,0.546875,0.287109,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,A6o,fold,0.000000,-14.186719,-0.852431,-14.186719,-0.852431,0.529622,0.286892,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J3o,fold,0.000000,-14.400000,-0.853299,-14.400000,-0.853299,0.500000,0.286675,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q7o,fold,0.000000,-14.400000,-0.855035,-14.400000,-0.855035,0.500000,0.286241,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K7o,fold,0.000000,-14.193750,-0.860243,-14.193750,-0.860243,0.528646,0.284939,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K9o,fold,0.000000,-13.175000,-0.861111,-13.175000,-0.861111,0.670139,0.284722,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q5o,fold,0.000000,-14.360156,-0.861111,-14.360156,-0.861111,0.505534,0.284722,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T6o,fold,0.000000,-15.912500,-0.861979,-15.912500,-0.861979,0.289931,0.284505,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K4o,fold,0.000000,-14.254687,-0.864583,-14.254687,-0.864583,0.520182,0.283854,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K6o,fold,0.000000,-14.355469,-0.872396,-14.355469,-0.872396,0.506185,0.281901,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K2o,fold,0.000000,-14.465625,-0.874132,-14.465625,-0.874132,0.490885,0.281467,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J6o,fold,0.000000,-14.364844,-0.878472,-14.364844,-0.878472,0.504883,0.280382,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J5o,fold,0.000000,-14.203125,-0.885417,-14.203125,-0.885417,0.527344,0.278646,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q2o,fold,0.000000,-14.172656,-0.893229,-14.172656,-0.893229,0.531576,0.276693,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J4o,fold,0.000000,-14.275781,-0.893229,-14.275781,-0.893229,0.517253,0.276693,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T2o,fold,0.000000,-15.912500,-0.894965,-15.912500,-0.894965,0.289931,0.276259,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T4o,fold,0.000000,-16.028125,-0.894965,-16.028125,-0.894965,0.273872,0.276259,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,J2o,fold,0.000000,-14.092969,-0.904514,-14.092969,-0.904514,0.542643,0.273872,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q6o,fold,0.000000,-14.139844,-0.904514,-14.139844,-0.904514,0.536133,0.273872,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,Q3o,fold,0.000000,-14.376562,-0.904514,-14.376562,-0.904514,0.503255,0.273872,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,T3o,fold,0.000000,-16.040625,-0.911458,-16.040625,-0.911458,0.272135,0.272135,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K8o,fold,0.000000,-14.198437,-0.921875,-14.198437,-0.921875,0.527995,0.269531,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,K3o,fold,0.000000,-14.273438,-0.926215,-14.273438,-0.926215,0.517578,0.268446,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,54s,fold,0.000000,-15.672656,-1.028646,-15.672656,-1.028646,0.323242,0.242839,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,43s,fold,0.000000,-15.440625,-1.106771,-15.440625,-1.106771,0.355469,0.223307,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,75s,fold,0.000000,-15.398438,-1.127604,-15.398438,-1.127604,0.361328,0.218099,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,42s,fold,0.000000,-15.405469,-1.148438,-15.405469,-1.148438,0.360352,0.212891,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,64s,fold,0.000000,-15.932812,-1.153646,-15.932812,-1.153646,0.287109,0.211589,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,52s,fold,0.000000,-15.461719,-1.158854,-15.461719,-1.158854,0.352539,0.210286,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,65s,fold,0.000000,-15.525000,-1.161458,-15.525000,-1.161458,0.343750,0.209635,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,87s,fold,0.000000,-15.574219,-1.164062,-15.574219,-1.164062,0.336914,0.208984,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,53s,fold,0.000000,-15.546094,-1.179688,-15.546094,-1.179688,0.340820,0.205078,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,33,fold,0.000000,-14.540625,-1.187500,-14.540625,-1.187500,0.480469,0.203125,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,76s,fold,0.000000,-15.271875,-1.187500,-15.271875,-1.187500,0.378906,0.203125,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,85s,fold,0.000000,-15.496875,-1.200521,-15.496875,-1.200521,0.347656,0.199870,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,98s,fold,0.000000,-15.928125,-1.203125,-15.928125,-1.203125,0.287760,0.199219,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,84s,fold,0.000000,-15.644531,-1.221354,-15.644531,-1.221354,0.327148,0.194661,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,77,fold,0.000000,-14.676562,-1.244792,-14.676562,-1.244792,0.461589,0.188802,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,74s,fold,0.000000,-15.510937,-1.255208,-15.510937,-1.255208,0.345703,0.186198,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,86s,fold,0.000000,-15.482812,-1.257812,-15.482812,-1.257812,0.349609,0.185547,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,44,fold,0.000000,-14.840625,-1.260417,-14.840625,-1.260417,0.438802,0.184896,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,32s,fold,0.000000,-16.024219,-1.268229,-16.024219,-1.268229,0.274414,0.182943,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,65o,fold,0.000000,-15.581250,-1.275174,-15.581250,-1.275174,0.335938,0.181207,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,66,fold,0.000000,-14.414062,-1.277778,-14.414062,-1.277778,0.498047,0.180556,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,72s,fold,0.000000,-15.356250,-1.291667,-15.356250,-1.291667,0.367188,0.177083,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,54o,fold,0.000000,-15.410156,-1.291667,-15.410156,-1.291667,0.359701,0.177083,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
9,equal,76000,20.000,0,5,0.500,0.050,0.400,63s,fold,0.000000,-15.510937,-1.294271,-15.510937,-1.294271,0.345703,0.176432,40.000000,-80.000000,40.000000,-40.000000,0.000000,40.000000
