level,stack_profile,stack,stack_bb,opener_seat,defender_seat,opener_open_fraction,opener_call_fraction,defender_flat_realization,hand,best_action,fold_value,flat_value,jam_value,flat_ev,jam_ev,flat_equity,jam_equity,bb_win_bb_delta,bb_win_opener_delta,bb_win_others_delta,bb_lose_bb_delta,bb_lose_opener_delta,bb_lose_others_delta
9,equal,38000,10.000,0,5,0.500,0.200,0.400,AJs,jam,-40.000000,-19.500000,33.901042,20.500000,73.901042,0.640625,0.618815,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A7s,jam,-40.000000,-22.375000,33.760417,17.625000,73.760417,0.550781,0.610026,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A5s,jam,-40.000000,-22.625000,33.744792,17.375000,73.744792,0.542969,0.609049,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,ATo,jam,-40.000000,-17.652778,33.718750,22.347222,73.718750,0.698351,0.607422,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A6s,jam,-40.000000,-21.937500,33.562500,18.062500,73.562500,0.564453,0.597656,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A9s,jam,-40.000000,-18.083333,33.541667,21.916667,73.541667,0.684896,0.596354,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A5o,jam,-40.000000,-23.145833,33.475694,16.854167,73.475694,0.526693,0.592231,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,AJo,jam,-40.000000,-20.583333,33.468750,19.416667,73.468750,0.606771,0.591797,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A3s,jam,-40.000000,-21.375000,33.468750,18.625000,73.468750,0.582031,0.591797,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A8s,jam,-40.000000,-21.281250,33.447917,18.718750,73.447917,0.584961,0.590495,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A3o,jam,-40.000000,-22.822917,33.366319,17.177083,73.366319,0.536784,0.585395,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A2o,jam,-40.000000,-23.958333,33.364583,16.041667,73.364583,0.501302,0.585286,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A9o,jam,-40.000000,-18.930556,33.328125,21.069444,73.328125,0.658420,0.583008,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A7o,jam,-40.000000,-23.552083,33.303819,16.447917,73.303819,0.513997,0.581489,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A2s,jam,-40.000000,-21.875000,33.296875,18.125000,73.296875,0.566406,0.581055,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A8o,jam,-40.000000,-22.500000,33.289931,17.500000,73.289931,0.546875,0.580621,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A6o,jam,-40.000000,-23.052083,33.241319,16.947917,73.241319,0.529622,0.577582,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,A4o,jam,-40.000000,-23.250000,33.206597,16.750000,73.206597,0.523438,0.575412,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,99,jam,-40.000000,-20.125000,33.100694,19.875000,73.100694,0.621094,0.568793,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,TT,jam,-40.000000,-13.875000,32.951389,26.125000,72.951389,0.816406,0.559462,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,JJ,jam,-40.000000,-13.562500,32.923611,26.437500,72.923611,0.826172,0.557726,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,77,jam,-40.000000,-25.229167,32.631944,14.770833,72.631944,0.461589,0.539497,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,55,jam,-40.000000,-24.354167,32.625000,15.645833,72.625000,0.488932,0.539062,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,66,jam,-40.000000,-24.062500,32.590278,15.937500,72.590278,0.498047,0.536892,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,88,jam,-40.000000,-23.458333,32.565972,16.541667,72.565972,0.516927,0.535373,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,KQs,jam,-40.000000,-18.968750,32.489583,21.031250,72.489583,0.657227,0.530599,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,44,jam,-40.000000,-25.958333,32.423611,14.041667,72.423611,0.438802,0.526476,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,33,jam,-40.000000,-24.625000,32.298611,15.375000,72.298611,0.480469,0.518663,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,22,jam,-40.000000,-25.145833,32.208333,14.854167,72.208333,0.464193,0.513021,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,KQo,jam,-40.000000,-20.812500,32.000000,19.187500,72.000000,0.599609,0.500000,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,65s,jam,-40.000000,-29.000000,30.614583,11.000000,70.614583,0.343750,0.413411,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,76s,jam,-40.000000,-27.875000,30.598958,12.125000,70.598958,0.378906,0.412435,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,97s,jam,-40.000000,-30.500000,30.598958,9.500000,70.598958,0.296875,0.412435,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,64s,jam,-40.000000,-30.812500,30.567708,9.187500,70.567708,0.287109,0.410482,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,98s,jam,-40.000000,-30.791667,30.515625,9.208333,70.515625,0.287760,0.407227,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,86s,jam,-40.000000,-28.812500,30.447917,11.187500,70.447917,0.349609,0.402995,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,54s,jam,-40.000000,-29.656250,30.421875,10.343750,70.421875,0.323242,0.401367,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,87s,jam,-40.000000,-29.218750,30.411458,10.781250,70.411458,0.336914,0.400716,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T9s,jam,-40.000000,-24.000000,30.406250,16.000000,70.406250,0.500000,0.400391,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,JTs,jam,-40.000000,-17.500000,30.369792,22.500000,70.369792,0.703125,0.398112,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,63s,jam,-40.000000,-28.937500,30.333333,11.062500,70.333333,0.345703,0.395833,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,53s,jam,-40.000000,-29.093750,30.322917,10.906250,70.322917,0.340820,0.395182,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,43s,jam,-40.000000,-28.625000,30.307292,11.375000,70.307292,0.355469,0.394206,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,73s,jam,-40.000000,-28.812500,30.203125,11.187500,70.203125,0.349609,0.387695,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,83s,jam,-40.000000,-29.968750,30.161458,10.031250,70.161458,0.313477,0.385091,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,75s,jam,-40.000000,-28.437500,30.156250,11.562500,70.156250,0.361328,0.384766,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,84s,jam,-40.000000,-29.531250,30.130208,10.468750,70.130208,0.327148,0.383138,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,85s,jam,-40.000000,-28.875000,30.072917,11.125000,70.072917,0.347656,0.379557,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,32s,jam,-40.000000,-31.218750,30.072917,8.781250,70.072917,0.274414,0.379557,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,54o,jam,-40.000000,-28.489583,30.060764,11.510417,70.060764,0.359701,0.378798,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J9s,jam,-40.000000,-16.125000,30.046875,23.875000,70.046875,0.746094,0.377930,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T8s,jam,-40.000000,-28.958333,30.031250,11.041667,70.031250,0.345052,0.376953,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T5s,jam,-40.000000,-30.208333,30.020833,9.791667,70.020833,0.305990,0.376302,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,76o,jam,-40.000000,-28.510417,30.000000,11.489583,70.000000,0.359049,0.375000,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,42s,jam,-40.000000,-28.468750,29.994792,11.531250,69.994792,0.360352,0.374674,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,52s,jam,-40.000000,-28.718750,29.994792,11.281250,69.994792,0.352539,0.374674,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,74s,jam,-40.000000,-28.937500,29.973958,11.062500,69.973958,0.345703,0.373372,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,92s,jam,-40.000000,-29.666667,29.911458,10.333333,69.911458,0.322917,0.369466,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T6s,jam,-40.000000,-29.666667,29.895833,10.333333,69.895833,0.322917,0.368490,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,93s,jam,-40.000000,-30.333333,29.895833,9.666667,69.895833,0.302083,0.368490,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J4s,jam,-40.000000,-20.875000,29.859375,19.125000,69.859375,0.597656,0.366211,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,95s,jam,-40.000000,-30.708333,29.854167,9.291667,69.854167,0.290365,0.365885,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,65o,jam,-40.000000,-29.250000,29.848958,10.750000,69.848958,0.335938,0.365560,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T3s,jam,-40.000000,-28.791667,29.843750,11.208333,69.843750,0.350260,0.365234,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,64o,jam,-40.000000,-29.510417,29.821181,10.489583,69.821181,0.327799,0.363824,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,96s,jam,-40.000000,-29.750000,29.796875,10.250000,69.796875,0.320312,0.362305,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,JTo,jam,-40.000000,-17.819444,29.786458,22.180556,69.786458,0.693142,0.361654,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,94s,jam,-40.000000,-30.541667,29.770833,9.458333,69.770833,0.295573,0.360677,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,62s,jam,-40.000000,-29.562500,29.760417,10.437500,69.760417,0.326172,0.360026,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J2s,jam,-40.000000,-23.187500,29.755208,16.812500,69.755208,0.525391,0.359701,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,72s,jam,-40.000000,-28.250000,29.734375,11.750000,69.734375,0.367188,0.358398,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,98o,jam,-40.000000,-31.638889,29.722222,8.361111,69.722222,0.261285,0.357639,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J3s,jam,-40.000000,-23.718750,29.718750,16.281250,69.718750,0.508789,0.357422,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,53o,jam,-40.000000,-29.229167,29.713542,10.770833,69.713542,0.336589,0.357096,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T9o,jam,-40.000000,-24.729167,29.703125,15.270833,69.703125,0.477214,0.356445,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,75o,jam,-40.000000,-29.760417,29.692708,10.239583,69.692708,0.319987,0.355794,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,43o,jam,-40.000000,-29.645833,29.687500,10.354167,69.687500,0.323568,0.355469,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T8o,jam,-40.000000,-30.777778,29.678819,9.222222,69.678819,0.288194,0.354926,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,96o,jam,-40.000000,-31.736111,29.668403,8.263889,69.668403,0.258247,0.354275,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J8s,jam,-40.000000,-21.156250,29.666667,18.843750,69.666667,0.588867,0.354167,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J5s,jam,-40.000000,-22.406250,29.661458,17.593750,69.661458,0.549805,0.353841,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,87o,jam,-40.000000,-28.875000,29.651042,11.125000,69.651042,0.347656,0.353190,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,97o,jam,-40.000000,-31.750000,29.633681,8.250000,69.633681,0.257812,0.352105,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J6s,jam,-40.000000,-20.968750,29.630208,19.031250,69.630208,0.594727,0.351888,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T4s,jam,-40.000000,-30.333333,29.630208,9.666667,69.630208,0.302083,0.351888,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,63o,jam,-40.000000,-29.583333,29.593750,10.416667,69.593750,0.325521,0.349609,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T7s,jam,-40.000000,-30.041667,29.583333,9.958333,69.583333,0.311198,0.348958,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,73o,jam,-40.000000,-30.385417,29.541667,9.614583,69.541667,0.300456,0.346354,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J7s,jam,-40.000000,-21.812500,29.531250,18.187500,69.531250,0.568359,0.345703,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,85o,jam,-40.000000,-30.302083,29.513889,9.697917,69.513889,0.303060,0.344618,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,42o,jam,-40.000000,-29.625000,29.498264,10.375000,69.498264,0.324219,0.343641,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,84o,jam,-40.000000,-30.322917,29.470486,9.677083,69.470486,0.302409,0.341905,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,74o,jam,-40.000000,-30.468750,29.446181,9.531250,69.446181,0.297852,0.340386,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,86o,jam,-40.000000,-29.854167,29.444444,10.145833,69.444444,0.317057,0.340278,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J9o,jam,-40.000000,-18.555556,29.425347,21.444444,69.425347,0.670139,0.339084,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,95o,jam,-40.000000,-32.736111,29.413194,7.263889,69.413194,0.226997,0.338325,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,62o,jam,-40.000000,-29.729167,29.328125,10.270833,69.328125,0.320964,0.333008,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,32o,jam,-40.000000,-29.427083,29.303819,10.572917,69.303819,0.330404,0.331489,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,82s,jam,-40.000000,-29.937500,29.296875,10.062500,69.296875,0.314453,0.331055,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,72o,jam,-40.000000,-30.770833,29.295139,9.229167,69.295139,0.288411,0.330946,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J8o,jam,-40.000000,-22.500000,29.293403,17.500000,69.293403,0.546875,0.330838,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T7o,jam,-40.000000,-30.916667,29.286458,9.083333,69.286458,0.283854,0.330404,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,52o,jam,-40.000000,-29.395833,29.281250,10.604167,69.281250,0.331380,0.330078,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T5o,jam,-40.000000,-30.750000,29.256944,9.250000,69.256944,0.289062,0.328559,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K4s,jam,-40.000000,-22.968750,29.229167,17.031250,69.229167,0.532227,0.326823,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T6o,jam,-40.000000,-30.722222,29.218750,9.277778,69.218750,0.289931,0.326172,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J7o,jam,-40.000000,-23.406250,29.180556,16.593750,69.180556,0.518555,0.323785,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J5o,jam,-40.000000,-23.125000,29.159722,16.875000,69.159722,0.527344,0.322483,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,92o,jam,-40.000000,-32.277778,29.126736,7.722222,69.126736,0.241319,0.320421,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,QTs,jam,-40.000000,-17.708333,29.125000,22.291667,69.125000,0.696615,0.320312,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,94o,jam,-40.000000,-31.944444,29.118056,8.055556,69.118056,0.251736,0.319878,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T3o,jam,-40.000000,-31.291667,29.112847,8.708333,69.112847,0.272135,0.319553,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T2s,jam,-40.000000,-29.875000,29.078125,10.125000,69.078125,0.316406,0.317383,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T4o,jam,-40.000000,-31.236111,29.072917,8.763889,69.072917,0.273872,0.317057,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,Q6s,jam,-40.000000,-22.125000,29.041667,17.875000,69.041667,0.558594,0.315104,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,82o,jam,-40.000000,-31.000000,29.039931,9.000000,69.039931,0.281250,0.314996,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,Q4s,jam,-40.000000,-22.437500,29.020833,17.562500,69.020833,0.548828,0.313802,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,KTs,jam,-40.000000,-18.500000,29.013889,21.500000,69.013889,0.671875,0.313368,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,Q5s,jam,-40.000000,-22.250000,28.993056,17.750000,68.993056,0.554688,0.312066,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J3o,jam,-40.000000,-24.000000,28.980903,16.000000,68.980903,0.500000,0.311306,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,93o,jam,-40.000000,-31.375000,28.968750,8.625000,68.968750,0.269531,0.310547,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,83o,jam,-40.000000,-31.093750,28.946181,8.906250,68.946181,0.278320,0.309136,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K6s,jam,-40.000000,-22.281250,28.944444,17.718750,68.944444,0.553711,0.309028,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K8s,jam,-40.000000,-22.687500,28.923611,17.312500,68.923611,0.541016,0.307726,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J6o,jam,-40.000000,-23.843750,28.923611,16.156250,68.923611,0.504883,0.307726,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,T2o,jam,-40.000000,-30.722222,28.906250,9.277778,68.906250,0.289931,0.306641,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J2o,jam,-40.000000,-22.635417,28.902778,17.364583,68.902778,0.542643,0.306424,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,J4o,jam,-40.000000,-23.447917,28.894097,16.552083,68.894097,0.517253,0.305881,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K9s,jam,-40.000000,-18.916667,28.861111,21.083333,68.861111,0.658854,0.303819,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,KJs,jam,-40.000000,-19.218750,28.854167,20.781250,68.854167,0.649414,0.303385,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,Q2s,jam,-40.000000,-22.812500,28.750000,17.187500,68.750000,0.537109,0.296875,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K7s,jam,-40.000000,-22.406250,28.715278,17.593750,68.715278,0.549805,0.294705,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K2s,jam,-40.000000,-22.562500,28.715278,17.437500,68.715278,0.544922,0.294705,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
9,equal,38000,10.000,0,5,0.500,0.200,0.400,K5s,jam,-40.000000,-21.500000,28.680556,18.500000,68.680556,0.578125,0.292535,80.000000,-80.000000,0.000000,0.000000,0.000000,0.000000
