level,stack,stack_bb,opener_seat,defender_seat,opener_open_fraction,opener_call_fraction,defender_flat_realization,hand,best_action,fold_value,flat_value,jam_value,flat_ev,jam_ev,flat_equity,jam_equity,bb_win_bb_delta,bb_win_opener_delta,bb_win_others_delta,bb_lose_bb_delta,bb_lose_opener_delta,bb_lose_others_delta
9,19000,5.000,0,5,0.500,0.000,0.400,54s,jam,-18.000000,-29.656250,40.000000,-11.656250,58.000000,0.323242,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T6s,jam,-18.000000,-29.666667,40.000000,-11.666667,58.000000,0.322917,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,92s,jam,-18.000000,-29.666667,40.000000,-11.666667,58.000000,0.322917,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,62o,jam,-18.000000,-29.729167,40.000000,-11.729167,58.000000,0.320964,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,96s,jam,-18.000000,-29.750000,40.000000,-11.750000,58.000000,0.320312,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,75o,jam,-18.000000,-29.760417,40.000000,-11.760417,58.000000,0.319987,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,86o,jam,-18.000000,-29.854167,40.000000,-11.854167,58.000000,0.317057,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T2s,jam,-18.000000,-29.875000,40.000000,-11.875000,58.000000,0.316406,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,82s,jam,-18.000000,-29.937500,40.000000,-11.937500,58.000000,0.314453,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,83s,jam,-18.000000,-29.968750,40.000000,-11.968750,58.000000,0.313477,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T7s,jam,-18.000000,-30.041667,40.000000,-12.041667,58.000000,0.311198,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T5s,jam,-18.000000,-30.208333,40.000000,-12.208333,58.000000,0.305990,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,85o,jam,-18.000000,-30.302083,40.000000,-12.302083,58.000000,0.303060,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,84o,jam,-18.000000,-30.322917,40.000000,-12.322917,58.000000,0.302409,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T4s,jam,-18.000000,-30.333333,40.000000,-12.333333,58.000000,0.302083,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,93s,jam,-18.000000,-30.333333,40.000000,-12.333333,58.000000,0.302083,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,73o,jam,-18.000000,-30.385417,40.000000,-12.385417,58.000000,0.300456,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,74o,jam,-18.000000,-30.468750,40.000000,-12.468750,58.000000,0.297852,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,97s,jam,-18.000000,-30.500000,40.000000,-12.500000,58.000000,0.296875,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,94s,jam,-18.000000,-30.541667,40.000000,-12.541667,58.000000,0.295573,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,95s,jam,-18.000000,-30.708333,40.000000,-12.708333,58.000000,0.290365,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T6o,jam,-18.000000,-30.722222,40.000000,-12.722222,58.000000,0.289931,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T2o,jam,-18.000000,-30.722222,40.000000,-12.722222,58.000000,0.289931,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T5o,jam,-18.000000,-30.750000,40.000000,-12.750000,58.000000,0.289062,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,72o,jam,-18.000000,-30.770833,40.000000,-12.770833,58.000000,0.288411,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T8o,jam,-18.000000,-30.777778,40.000000,-12.777778,58.000000,0.288194,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,98s,jam,-18.000000,-30.791667,40.000000,-12.791667,58.000000,0.287760,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,64s,jam,-18.000000,-30.812500,40.000000,-12.812500,58.000000,0.287109,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T7o,jam,-18.000000,-30.916667,40.000000,-12.916667,58.000000,0.283854,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,82o,jam,-18.000000,-31.000000,40.000000,-13.000000,58.000000,0.281250,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,83o,jam,-18.000000,-31.093750,40.000000,-13.093750,58.000000,0.278320,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,32s,jam,-18.000000,-31.218750,40.000000,-13.218750,58.000000,0.274414,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T4o,jam,-18.000000,-31.236111,40.000000,-13.236111,58.000000,0.273872,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,T3o,jam,-18.000000,-31.291667,40.000000,-13.291667,58.000000,0.272135,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,93o,jam,-18.000000,-31.375000,40.000000,-13.375000,58.000000,0.269531,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,98o,jam,-18.000000,-31.638889,40.000000,-13.638889,58.000000,0.261285,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,96o,jam,-18.000000,-31.736111,40.000000,-13.736111,58.000000,0.258247,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,97o,jam,-18.000000,-31.750000,40.000000,-13.750000,58.000000,0.257812,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,94o,jam,-18.000000,-31.944444,40.000000,-13.944444,58.000000,0.251736,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,92o,jam,-18.000000,-32.277778,40.000000,-14.277778,58.000000,0.241319,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.000,0.400,95o,jam,-18.000000,-32.736111,40.000000,-14.736111,58.000000,0.226997,0.000000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,QQ,jam,-18.000000,-13.854167,39.350694,4.145833,57.350694,0.817057,0.837674,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,JJ,jam,-18.000000,-13.562500,39.284722,4.437500,57.284722,0.826172,0.821181,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,TT,jam,-18.000000,-13.875000,39.276042,4.125000,57.276042,0.816406,0.819010,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KK,jam,-18.000000,-15.020833,39.270833,2.979167,57.270833,0.780599,0.817708,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AA,jam,-18.000000,-14.791667,39.258681,3.208333,57.258681,0.787760,0.814670,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AQs,jam,-18.000000,-19.468750,38.007812,-1.468750,56.007812,0.641602,0.501953,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,99,jam,-18.000000,-20.125000,38.000000,-2.125000,56.000000,0.621094,0.500000,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KQs,jam,-18.000000,-18.968750,37.968750,-0.968750,55.968750,0.657227,0.492188,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,JTs,jam,-18.000000,-17.500000,37.963542,0.500000,55.963542,0.703125,0.490885,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,QJs,jam,-18.000000,-19.000000,37.906250,-1.000000,55.906250,0.656250,0.476562,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,QTs,jam,-18.000000,-17.708333,37.893229,0.291667,55.893229,0.696615,0.473307,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,ATs,jam,-18.000000,-18.166667,37.882812,-0.166667,55.882812,0.682292,0.470703,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AJs,jam,-18.000000,-19.500000,37.872396,-1.500000,55.872396,0.640625,0.468099,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KTs,jam,-18.000000,-18.500000,37.867188,-0.500000,55.867188,0.671875,0.466797,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AJo,jam,-18.000000,-20.583333,37.862847,-2.583333,55.862847,0.606771,0.465712,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AKs,jam,-18.000000,-19.625000,37.828125,-1.625000,55.828125,0.636719,0.457031,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,QJo,jam,-18.000000,-20.083333,37.818576,-2.083333,55.818576,0.622396,0.454644,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,QTo,jam,-18.000000,-18.638889,37.811632,-0.638889,55.811632,0.667535,0.452908,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,JTo,jam,-18.000000,-17.819444,37.803819,0.180556,55.803819,0.693142,0.450955,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KJs,jam,-18.000000,-19.218750,37.802083,-1.218750,55.802083,0.649414,0.450521,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AQo,jam,-18.000000,-21.510417,37.772569,-3.510417,55.772569,0.577799,0.443142,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,ATo,jam,-18.000000,-17.652778,37.762153,0.347222,55.762153,0.698351,0.440538,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KJo,jam,-18.000000,-20.947917,37.753472,-2.947917,55.753472,0.595378,0.438368,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KTo,jam,-18.000000,-18.125000,37.747396,-0.125000,55.747396,0.683594,0.436849,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,AKo,jam,-18.000000,-21.656250,37.738715,-3.656250,55.738715,0.573242,0.434679,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,KQo,jam,-18.000000,-20.812500,37.724826,-2.812500,55.724826,0.599609,0.431207,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T9o,jam,-18.000000,-24.729167,37.526042,-6.729167,55.526042,0.477214,0.381510,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T9s,jam,-18.000000,-24.000000,37.515625,-6.000000,55.515625,0.500000,0.378906,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A4s,jam,-18.000000,-22.718750,37.471354,-4.718750,55.471354,0.540039,0.367839,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A5s,jam,-18.000000,-22.625000,37.450521,-4.625000,55.450521,0.542969,0.362630,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q9s,jam,-18.000000,-18.750000,37.437500,-0.750000,55.437500,0.664062,0.359375,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J9s,jam,-18.000000,-16.125000,37.411458,1.875000,55.411458,0.746094,0.352865,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q3s,jam,-18.000000,-23.656250,37.395833,-5.656250,55.395833,0.510742,0.348958,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J8s,jam,-18.000000,-21.156250,37.390625,-3.156250,55.390625,0.588867,0.347656,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T6s,jam,-18.000000,-29.666667,37.390625,-11.666667,55.390625,0.322917,0.347656,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T8s,jam,-18.000000,-28.958333,37.388021,-10.958333,55.388021,0.345052,0.347005,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K7s,jam,-18.000000,-22.406250,37.369792,-4.406250,55.369792,0.549805,0.342448,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K9s,jam,-18.000000,-18.916667,37.364583,-0.916667,55.364583,0.658854,0.341146,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J6s,jam,-18.000000,-20.968750,37.364583,-2.968750,55.364583,0.594727,0.341146,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q9o,jam,-18.000000,-18.444444,37.355903,-0.444444,55.355903,0.673611,0.338976,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A9s,jam,-18.000000,-18.083333,37.348958,-0.083333,55.348958,0.684896,0.337240,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K5s,jam,-18.000000,-21.500000,37.341146,-3.500000,55.341146,0.578125,0.335286,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J5s,jam,-18.000000,-22.406250,37.335938,-4.406250,55.335938,0.549805,0.333984,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q8s,jam,-18.000000,-21.156250,37.317708,-3.156250,55.317708,0.588867,0.329427,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q7s,jam,-18.000000,-21.531250,37.312500,-3.531250,55.312500,0.577148,0.328125,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T5s,jam,-18.000000,-30.208333,37.312500,-12.208333,55.312500,0.305990,0.328125,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A6s,jam,-18.000000,-21.937500,37.299479,-3.937500,55.299479,0.564453,0.324870,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K3s,jam,-18.000000,-23.156250,37.299479,-5.156250,55.299479,0.526367,0.324870,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A3s,jam,-18.000000,-21.375000,37.296875,-3.375000,55.296875,0.582031,0.324219,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A2s,jam,-18.000000,-21.875000,37.296875,-3.875000,55.296875,0.566406,0.324219,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K8s,jam,-18.000000,-22.687500,37.291667,-4.687500,55.291667,0.541016,0.322917,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A8s,jam,-18.000000,-21.281250,37.283854,-3.281250,55.283854,0.584961,0.320964,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J2s,jam,-18.000000,-23.187500,37.273438,-5.187500,55.273438,0.525391,0.318359,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K2s,jam,-18.000000,-22.562500,37.257812,-4.562500,55.257812,0.544922,0.314453,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T7s,jam,-18.000000,-30.041667,37.252604,-12.041667,55.252604,0.311198,0.313151,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A5o,jam,-18.000000,-23.145833,37.245660,-5.145833,55.245660,0.526693,0.311415,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T5o,jam,-18.000000,-30.750000,37.245660,-12.750000,55.245660,0.289062,0.311415,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T3s,jam,-18.000000,-28.791667,37.244792,-10.791667,55.244792,0.350260,0.311198,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A7s,jam,-18.000000,-22.375000,37.236979,-4.375000,55.236979,0.550781,0.309245,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q5s,jam,-18.000000,-22.250000,37.234375,-4.250000,55.234375,0.554688,0.308594,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K4s,jam,-18.000000,-22.968750,37.234375,-4.968750,55.234375,0.532227,0.308594,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A9o,jam,-18.000000,-18.930556,37.232639,-0.930556,55.232639,0.658420,0.308160,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A7o,jam,-18.000000,-23.552083,37.230903,-5.552083,55.230903,0.513997,0.307726,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q2s,jam,-18.000000,-22.812500,37.226562,-4.812500,55.226562,0.537109,0.306641,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K6s,jam,-18.000000,-22.281250,37.223958,-4.281250,55.223958,0.553711,0.305990,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J4s,jam,-18.000000,-20.875000,37.221354,-2.875000,55.221354,0.597656,0.305339,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J9o,jam,-18.000000,-18.555556,37.218750,-0.555556,55.218750,0.670139,0.304688,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T4s,jam,-18.000000,-30.333333,37.216146,-12.333333,55.216146,0.302083,0.304036,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J7o,jam,-18.000000,-23.406250,37.214410,-5.406250,55.214410,0.518555,0.303602,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q6s,jam,-18.000000,-22.125000,37.213542,-4.125000,55.213542,0.558594,0.303385,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q4s,jam,-18.000000,-22.437500,37.213542,-4.437500,55.213542,0.548828,0.303385,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q4o,jam,-18.000000,-23.989583,37.211806,-5.989583,55.211806,0.500326,0.302951,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A2o,jam,-18.000000,-23.958333,37.205729,-5.958333,55.205729,0.501302,0.301432,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A4o,jam,-18.000000,-23.250000,37.196181,-5.250000,55.196181,0.523438,0.299045,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T7o,jam,-18.000000,-30.916667,37.194444,-12.916667,55.194444,0.283854,0.298611,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q8o,jam,-18.000000,-22.791667,37.193576,-4.791667,55.193576,0.537760,0.298394,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J7s,jam,-18.000000,-21.812500,37.187500,-3.812500,55.187500,0.568359,0.296875,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T8o,jam,-18.000000,-30.777778,37.185764,-12.777778,55.185764,0.288194,0.296441,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J3s,jam,-18.000000,-23.718750,37.179688,-5.718750,55.179688,0.508789,0.294922,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T2s,jam,-18.000000,-29.875000,37.179688,-11.875000,55.179688,0.316406,0.294922,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K5o,jam,-18.000000,-24.343750,37.173611,-6.343750,55.173611,0.489258,0.293403,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A3o,jam,-18.000000,-22.822917,37.166667,-4.822917,55.166667,0.536784,0.291667,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A8o,jam,-18.000000,-22.500000,37.161458,-4.500000,55.161458,0.546875,0.290365,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J8o,jam,-18.000000,-22.500000,37.148438,-4.500000,55.148438,0.546875,0.287109,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,A6o,jam,-18.000000,-23.052083,37.147569,-5.052083,55.147569,0.529622,0.286892,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,J3o,jam,-18.000000,-24.000000,37.146701,-6.000000,55.146701,0.500000,0.286675,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q7o,jam,-18.000000,-24.000000,37.144965,-6.000000,55.144965,0.500000,0.286241,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K7o,jam,-18.000000,-23.083333,37.139757,-5.083333,55.139757,0.528646,0.284939,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K9o,jam,-18.000000,-18.555556,37.138889,-0.555556,55.138889,0.670139,0.284722,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,Q5o,jam,-18.000000,-23.822917,37.138889,-5.822917,55.138889,0.505534,0.284722,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,T6o,jam,-18.000000,-30.722222,37.138021,-12.722222,55.138021,0.289931,0.284505,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K4o,jam,-18.000000,-23.354167,37.135417,-5.354167,55.135417,0.520182,0.283854,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K6o,jam,-18.000000,-23.802083,37.127604,-5.802083,55.127604,0.506185,0.281901,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
9,19000,5.000,0,5,0.500,0.050,0.400,K2o,jam,-18.000000,-24.291667,37.125868,-6.291667,55.125868,0.490885,0.281467,58.000000,-80.000000,22.000000,-22.000000,0.000000,22.000000
